Category,Country,Year,Value
FE|Transport|Freight|Road|Light,LT,2010,0.01754206858590285
FE|Transport|Freight|Road|Light,LU,2010,0.00023000964054936638
FE|Transport|Freight|Road|Light,LV,2010,0.0008740366340877956
FE|Transport|Freight|Road|Light,NL,2010,0.005193106551071483
FE|Transport|Freight|Road|Light,PL,2010,0.036254630675935116
FE|Transport|Freight|Road|Light,PT,2010,0.002616998576917868
FE|Transport|Freight|Road|Light,RO,2010,0.039193642749622205
FE|Transport|Freight|Road|Light,SE,2010,0.0029645687004147786
FE|Transport|Freight|Road|Light,SI,2010,0.0021160886930546795
FE|Transport|Freight|Road|Light,SK,2010,0.004354849194402421
FE|Transport|Freight|Road|Light,MT,2010,
FE|Transport|Freight|Road|Light,AT,2015,0.003862884815090299
FE|Transport|Freight|Road|Light,BE,2015,0.1729209026049247
FE|Transport|Freight|Road|Light,BG,2015,0.0033445197571828444
FE|Transport|Freight|Road|Light,CY,2015,0.0009657212037725748
FE|Transport|Freight|Road|Light,CZ,2015,0.024909926344368997
FE|Transport|Freight|Road|Light,DE,2015,0.057701841925411335
FE|Transport|Freight|Road|Light,DK,2015,0.0022083771645093186
FE|Transport|Freight|Road|Light,EE,2015,0.00029113653937252304
FE|Transport|Freight|Road|Light,EL,2015,0.006802653773633226
FE|Transport|Freight|Road|Light,ES,2015,0.031478250708263406
FE|Transport|Freight|Road|Light,EU27_2020,2015,1.4128856255753
FE|Transport|Freight|Road|Light,FI,2015,0.0016900121066020057
FE|Transport|Freight|Road|Light,FR,2015,0.05667221270080089
FE|Transport|Freight|Road|Light,HR,2015,0.0025137154862903367
FE|Transport|Freight|Road|Light,HU,2015,0.009493891540028832
FE|Transport|Freight|Road|Light,IE,2015,0.003095988565035524
FE|Transport|Freight|Road|Light,IT,2015,0.880247776347499
FE|Transport|Freight|Road|Light,LT,2015,0.02437025861284902
FE|Transport|Freight|Road|Light,LU,2015,0.00031954010418937175
FE|Transport|Freight|Road|Light,LV,2015,0.0012142523959198953
FE|Transport|Freight|Road|Light,NL,2015,0.007214505463477462
FE|Transport|Freight|Road|Light,PL,2015,0.05036662131146231
FE|Transport|Freight|Road|Light,PT,2015,0.0036356562965555086
FE|Transport|Freight|Road|Light,RO,2015,0.05444963375388308
FE|Transport|Freight|Road|Light,SE,2015,0.004118516898441797
FE|Transport|Freight|Road|Light,SI,2015,0.002939768958542927
FE|Transport|Freight|Road|Light,SK,2015,0.006049959305986946
FE|Transport|Freight|Road|Light,MT,2015,
FE|Transport|Freight|Road|Light,AT,2020,0.0062558421000439455
FE|Transport|Freight|Road|Light,BE,2020,0.2800409316549086
FE|Transport|Freight|Road|Light,BG,2020,0.005416363288824624
FE|Transport|Freight|Road|Light,CY,2020,0.0015639605250109864
FE|Transport|Freight|Road|Light,CZ,2020,0.04034098177748917
FE|Transport|Freight|Road|Light,DE,2020,0.09344664136940642
FE|Transport|Freight|Road|Light,DK,2020,0.0035764097299883176
FE|Transport|Freight|Road|Light,EE,2020,0.0004714880994516934
